Level 1,Level 1 Description,Level 2,.,Level 3 ,Level 3 Description,Level 4,Level 4 Description,Full level 4 code,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,18,Non flowering plants,03,Philodendrons,10161803,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,18,Non flowering plants,04,Lichens,10161804,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,01,Dried pods,10161901,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,02,Dried leafy greenery,10161902,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,03,Dried fern greenery,10161903,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,04,Dried full flowers,10161904,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,05,Dried twigs or sticks,10161905,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,06,Dried grass plumes,10161906,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,07,Dried pressed flowers,10161907,,
10,Live Plant & Animal Material & Accessories & Supplies,16,Floriculture & silviculture products,19,Dried floral products,08,Dried flower petals,10161908,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,15,Organic fertilizers & plant nutrients,01,Manure or guano,10171501,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,15,Organic fertilizers & plant nutrients,02,Plant hormones,10171502,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,15,Organic fertilizers & plant nutrients,03,Fish meal,10171503,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,15,Organic fertilizers & plant nutrients,04,Compost,10171504,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,16,Chemical fertilizers & plant nutrients,01,Nitrogenous fertilizer,10171601,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,16,Chemical fertilizers & plant nutrients,02,Potassic fertilizer,10171602,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,16,Chemical fertilizers & plant nutrients,03,Phosphatic fertilizer,10171603,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,16,Chemical fertilizers & plant nutrients,04,Sulphuric fertilizer,10171604,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,16,Chemical fertilizers & plant nutrients,05,Nitrogen Phosphorous Potassium Mixtures NPK,10171605,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,17,Herbicides,01,Weed killer,10171701,,
10,Live Plant & Animal Material & Accessories & Supplies,17,Fertilizers & plant nutrients & herbicides,17,Herbicides,02,Fungicides,10171702,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,15,Pesticides or pest repellents,06,Rodenticides,10191506,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,15,Pesticides or pest repellents,07,Bird repellents,10191507,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,15,Pesticides or pest repellents,08,Termite shields,10191508,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,15,Pesticides or pest repellents,09,Insecticides,10191509,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,17,Pest control devices,01,Animal control traps,10191701,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,17,Pest control devices,03,Flying insect control traps,10191703,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,17,Pest control devices,04,Fly swatters,10191704,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,17,Pest control devices,05,Lariats,10191705,,
10,Live Plant & Animal Material & Accessories & Supplies,19,Pest control products,17,Pest control devices,06,Leghold traps,10191706,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,01,Mica,11101501,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,02,Emery,11101502,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,03,Quartz,11101503,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,04,Pyrite,11101504,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,05,Sulphur,11101505,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,06,Chalk,11101506,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,07,Graphite,11101507,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,08,Dolomite,11101508,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,09,Magnesite,11101509,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,10,Asbestos,11101510,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,11,Calcium,11101511,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,12,Borate,11101512,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,13,Cryolite,11101513,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,14,Feldspar,11101514,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,15,Leucite,11101515,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,16,Nephelite,11101516,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,17,Steatite,11101517,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,18,Talc,11101518,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,19,Diamonds,11101519,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,20,Garnets,11101520,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,21,Silicon carbide,11101521,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,22,Activated carbon,11101522,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,23,Mulite,11101523,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,24,Fluorspar,11101524,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,25,Kieserite,11101525,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,26,Carnallite,11101526,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,15,Minerals,27,Diatomaceous silica,11101527,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,01,Iron ore,11101601,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,02,Titanium ore,11101602,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,03,Uranium ore,11101603,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,04,Copper ore,11101604,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,05,Aluminum ore,11101605,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,06,Nickel ore,11101606,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,07,Silver ore,11101607,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,08,Lead ore,11101608,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,09,Zinc ore,11101609,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,10,Tin ore,11101610,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,11,Manganese ore,11101611,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,12,Chromium ore,11101612,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,13,Tungsten or wolfram ore,11101613,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,14,Molybdenum ore,11101614,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,15,Cobalt ore,11101615,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,16,Gold ore,11101616,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,17,Tantalum ore,11101617,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,18,Platinum ore,11101618,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,19,Vermiculite ore,11101619,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,20,Thorium ore,11101620,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,21,Kyanite ore,11101621,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,22,Antimony ores,11101622,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,16,Ores,23,Zirconium ores,11101623,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,01,Slag or ash,11101701,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,02,Natural graphite,11101702,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,03,Titanium,11101703,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,04,Steel,11101704,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,05,Aluminum,11101705,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,06,Nickel,11101706,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,07,Magnesium,11101707,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,08,Bismuth,11101708,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,09,Antimony,11101709,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,10,Cadmium,11101710,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,11,Non ferrous alloy,11101711,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,12,Ferrous alloy,11101712,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,13,Iron,11101713,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,14,Lead,11101714,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,15,Copper,11101715,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,16,Tin,11101716,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,17,Indium,11101717,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,18,Palladium,11101718,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,17,Base Metals,19,Zinc,11101719,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,18,Precious metals,01,Gold,11101801,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,18,Precious metals,02,Silver,11101802,,
11,Mineral & Textile & Inedible Plant & Animal Materials,10,Minerals & ores & metals,18,Precious metals,03,Platinum,11101803,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,15,Dirt & soil,01,Soil,11111501,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,15,Dirt & soil,02,Fill dirt,11111502,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,15,Dirt & soil,03,Topsoil,11111503,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,01,Gypsum,11111601,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,02,Travertine,11111602,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,03,Ecaussine or alabaster,11111603,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,04,Granite,11111604,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,05,Marble,11111605,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,06,Slate,11111606,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,07,Sandstone,11111607,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,08,Limestone,11111608,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,09,Basalt,11111609,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,10,Pumice stone,11111610,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,16,Stone,11,Gravel,11111611,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,17,Sand,01,Silica sand,11111701,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,01,Terra cotta,11111801,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,02,Fireclay,11111802,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,03,Kaolin or other kaolinic clays,11111803,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,04,Bentonite,11111804,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,05,Andalusite,11111805,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,06,Mullite,11111806,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,07,Chamotte,11111807,,
11,Mineral & Textile & Inedible Plant & Animal Materials,11,Earth & stone,18,Clays,08,Common clay,11111808,,
